22297,HZ129627,01/26/2016 04:40:00 PM,000XX S LEAMINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1142141,1899418,2016,02/02/2016 03:58:57 PM,41.880062314,-87.753540389,"(41.880062314, -87.753540389)"
22298,HT626172,01/26/2016 12:00:00 AM,060XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,false,false,0823,008,15,66,01A,1158080,1864510,2016,02/02/2016 03:58:57 PM,41.78396023,-87.69596501,"(41.78396023, -87.69596501)"
22420,HZ216949,04/09/2016 12:00:00 AM,034XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1153098,1905117,2016,04/16/2016 03:50:57 PM,41.895490776,-87.713156054,"(41.895490776, -87.713156054)"
22301,HZ133462,01/29/2016 08:14:00 PM,051XX W DIVISION ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1141718,1907505,2016,02/05/2016 03:49:24 PM,41.902261847,-87.754893433,"(41.902261847, -87.754893433)"
22418,HZ220302,04/10/2016 05:05:00 AM,000XX W 111TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOSPITAL,false,false,0522,005,34,49,01A,1177873,1831361,2016,04/17/2016 03:52:53 PM,41.692569761,-87.624397882,"(41.692569761, -87.624397882)"
22419,HZ220534,04/10/2016 11:43:00 AM,065XX S FAIRFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0831,008,15,66,01A,1159170,1861157,2016,04/17/2016 03:52:53 PM,41.774736881,-87.692060313,"(41.774736881, -87.692060313)"
22305,HZ126483,01/29/2016 06:43:00 PM,068XX N SHERIDAN RD,0110,HOMICIDE,FIRST DEGREE MURDER,ELEVATOR,true,false,2431,024,49,1,01A,1166977,1945471,2016,02/06/2016 03:43:41 PM,42.005937282,-87.661019227,"(42.005937282, -87.661019227)"
22421,HZ222268,04/11/2016 08:13:00 PM,028XX S KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1031,010,22,30,01A,1149176,1884884,2016,04/18/2016 03:53:12 PM,41.840045924,-87.728084679,"(41.840045924, -87.728084679)"
22424,HZ222277,04/13/2016 02:47:00 AM,057XX S ARTESIAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0824,008,16,63,01A,1161019,1866475,2016,04/20/2016 03:55:16 PM,41.789292167,-87.685135163,"(41.789292167, -87.685135163)"
22417,HZ218525,04/09/2016 05:37:00 PM,054XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0815,008,23,62,01A,1149960,1868201,2016,04/22/2016 03:50:05 PM,41.794250219,-87.725640648,"(41.794250219, -87.725640648)"
