GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US45077,45077,United States - South Carolina - Pickens County,Pickens County,41459,1182
0100000US,,United States,0500000US45079,45079,United States - South Carolina - Richland County,Richland County,49131,1255
0100000US,,United States,0500000US45081,45081,United States - South Carolina - Saluda County,Saluda County,38827,4459
0100000US,,United States,0500000US45083,45083,United States - South Carolina - Spartanburg County,Spartanburg County,43907,1122
0100000US,,United States,0500000US45085,45085,United States - South Carolina - Sumter County,Sumter County,41332,1214
0100000US,,United States,0500000US45087,45087,United States - South Carolina - Union County,Union County,34033,2943
0100000US,,United States,0500000US45089,45089,United States - South Carolina - Williamsburg County,Williamsburg County,28297,2230
0100000US,,United States,0500000US45091,45091,United States - South Carolina - York County,York County,54117,1394
0100000US,,United States,0400000US46,46,United States - South Dakota,South Dakota,50957,461
0100000US,,United States,0500000US46003,46003,United States - South Dakota - Aurora County,Aurora County,48750,3117
0100000US,,United States,0500000US46005,46005,United States - South Dakota - Beadle County,Beadle County,46267,2209
0100000US,,United States,0500000US46007,46007,United States - South Dakota - Bennett County,Bennett County,42171,4116
0100000US,,United States,0500000US46009,46009,United States - South Dakota - Bon Homme County,Bon Homme County,45254,3268
0100000US,,United States,0500000US46011,46011,United States - South Dakota - Brookings County,Brookings County,50082,2006
0100000US,,United States,0500000US46013,46013,United States - South Dakota - Brown County,Brown County,53100,2170
0100000US,,United States,0500000US46015,46015,United States - South Dakota - Brule County,Brule County,49531,5291
0100000US,,United States,0500000US46017,46017,United States - South Dakota - Buffalo County,Buffalo County,31163,1883
0100000US,,United States,0500000US46019,46019,United States - South Dakota - Butte County,Butte County,41920,7479
0100000US,,United States,0500000US46021,46021,United States - South Dakota - Campbell County,Campbell County,45170,7787
0100000US,,United States,0500000US46023,46023,United States - South Dakota - Charles Mix County,Charles Mix County,43109,2451
0100000US,,United States,0500000US46025,46025,United States - South Dakota - Clark County,Clark County,49600,3039
0100000US,,United States,0500000US46027,46027,United States - South Dakota - Clay County,Clay County,36608,3292
0100000US,,United States,0500000US46029,46029,United States - South Dakota - Codington County,Codington County,48912,1934
0100000US,,United States,0500000US46031,46031,United States - South Dakota - Corson County,Corson County,31676,2633
0100000US,,United States,0500000US46033,46033,United States - South Dakota - Custer County,Custer County,52218,4269
0100000US,,United States,0500000US46035,46035,United States - South Dakota - Davison County,Davison County,49991,3149
0100000US,,United States,0500000US46037,46037,United States - South Dakota - Day County,Day County,39216,3496
0100000US,,United States,0500000US46039,46039,United States - South Dakota - Deuel County,Deuel County,53152,4607
0100000US,,United States,0500000US46041,46041,United States - South Dakota - Dewey County,Dewey County,37206,2865
0100000US,,United States,0500000US46043,46043,United States - South Dakota - Douglas County,Douglas County,52500,3625
0100000US,,United States,0500000US46045,46045,United States - South Dakota - Edmunds County,Edmunds County,56000,8993
0100000US,,United States,0500000US46047,46047,United States - South Dakota - Fall River County,Fall River County,45997,3494
0100000US,,United States,0500000US46049,46049,United States - South Dakota - Faulk County,Faulk County,43679,4030
0100000US,,United States,0500000US46051,46051,United States - South Dakota - Grant County,Grant County,51272,5217
0100000US,,United States,0500000US46053,46053,United States - South Dakota - Gregory County,Gregory County,37540,3223
0100000US,,United States,0500000US46055,46055,United States - South Dakota - Haakon County,Haakon County,41518,3284
0100000US,,United States,0500000US46057,46057,United States - South Dakota - Hamlin County,Hamlin County,58602,4393
0100000US,,United States,0500000US46059,46059,United States - South Dakota - Hand County,Hand County,47163,5138
0100000US,,United States,0500000US46061,46061,United States - South Dakota - Hanson County,Hanson County,60741,4576
0100000US,,United States,0500000US46063,46063,United States - South Dakota - Harding County,Harding County,52396,5105
0100000US,,United States,0500000US46065,46065,United States - South Dakota - Hughes County,Hughes County,59177,3940
0100000US,,United States,0500000US46067,46067,United States - South Dakota - Hutchinson County,Hutchinson County,45075,2524
0100000US,,United States,0500000US46069,46069,United States - South Dakota - Hyde County,Hyde County,51776,5731
0100000US,,United States,0500000US46071,46071,United States - South Dakota - Jackson County,Jackson County,45074,5487
0100000US,,United States,0500000US46073,46073,United States - South Dakota - Jerauld County,Jerauld County,53125,5756
0100000US,,United States,0500000US46075,46075,United States - South Dakota - Jones County,Jones County,35972,11547
0100000US,,United States,0500000US46077,46077,United States - South Dakota - Kingsbury County,Kingsbury County,53828,3762
0100000US,,United States,0500000US46079,46079,United States - South Dakota - Lake County,Lake County,54535,6019
0100000US,,United States,0500000US46081,46081,United States - South Dakota - Lawrence County,Lawrence County,45548,2643
0100000US,,United States,0500000US46083,46083,United States - South Dakota - Lincoln County,Lincoln County,76094,2244
0100000US,,United States,0500000US46085,46085,United States - South Dakota - Lyman County,Lyman County,43030,3622
0100000US,,United States,0500000US46087,46087,United States - South Dakota - McCook County,McCook County,56954,3335
0100000US,,United States,0500000US46089,46089,United States - South Dakota - McPherson County,McPherson County,36375,6595
0100000US,,United States,0500000US46091,46091,United States - South Dakota - Marshall County,Marshall County,51788,2505
0100000US,,United States,0500000US46093,46093,United States - South Dakota - Meade County,Meade County,52473,3785
0100000US,,United States,0500000US46095,46095,United States - South Dakota - Mellette County,Mellette County,30938,5580
0100000US,,United States,0500000US46097,46097,United States - South Dakota - Miner County,Miner County,44938,6739
0100000US,,United States,0500000US46099,46099,United States - South Dakota - Minnehaha County,Minnehaha County,53525,1260
0100000US,,United States,0500000US46101,46101,United States - South Dakota - Moody County,Moody County,52446,3176
0100000US,,United States,0500000US46102,46102,United States - South Dakota - Oglala Lakota County,Oglala Lakota County,26369,1616
0100000US,,United States,0500000US46103,46103,United States - South Dakota - Pennington County,Pennington County,50890,1394
0100000US,,United States,0500000US46105,46105,United States - South Dakota - Perkins County,Perkins County,39773,5541
0100000US,,United States,0500000US46107,46107,United States - South Dakota - Potter County,Potter County,46081,3339
0100000US,,United States,0500000US46109,46109,United States - South Dakota - Roberts County,Roberts County,48614,2719
0100000US,,United States,0500000US46111,46111,United States - South Dakota - Sanborn County,Sanborn County,50541,3855
0100000US,,United States,0500000US46115,46115,United States - South Dakota - Spink County,Spink County,48217,2714
0100000US,,United States,0500000US46117,46117,United States - South Dakota - Stanley County,Stanley County,56829,7749
0100000US,,United States,0500000US46119,46119,United States - South Dakota - Sully County,Sully County,60417,7889
0100000US,,United States,0500000US46121,46121,United States - South Dakota - Todd County,Todd County,31128,4700
0100000US,,United States,0500000US46123,46123,United States - South Dakota - Tripp County,Tripp County,37153,4351
0100000US,,United States,0500000US46125,46125,United States - South Dakota - Turner County,Turner County,53378,3315
0100000US,,United States,0500000US46127,46127,United States - South Dakota - Union County,Union County,64471,3778
0100000US,,United States,0500000US46129,46129,United States - South Dakota - Walworth County,Walworth County,43221,2732
0100000US,,United States,0500000US46135,46135,United States - South Dakota - Yankton County,Yankton County,48176,3370
0100000US,,United States,0500000US46137,46137,United States - South Dakota - Ziebach County,Ziebach County,35119,3563
0100000US,,United States,0400000US47,47,United States - Tennessee,Tennessee,45219,243
0100000US,,United States,0500000US47001,47001,United States - Tennessee - Anderson County,Anderson County,42880,1488
0100000US,,United States,0500000US47003,47003,United States - Tennessee - Bedford County,Bedford County,41984,2178
0100000US,,United States,0500000US47005,47005,United States - Tennessee - Benton County,Benton County,33240,2655
0100000US,,United States,0500000US47007,47007,United States - Tennessee - Bledsoe County,Bledsoe County,37013,3265
0100000US,,United States,0500000US47009,47009,United States - Tennessee - Blount County,Blount County,48286,1380
0100000US,,United States,0500000US47011,47011,United States - Tennessee - Bradley County,Bradley County,42114,1448
0100000US,,United States,0500000US47013,47013,United States - Tennessee - Campbell County,Campbell County,32028,1618
0100000US,,United States,0500000US47015,47015,United States - Tennessee - Cannon County,Cannon County,41533,3772
0100000US,,United States,0500000US47017,47017,United States - Tennessee - Carroll County,Carroll County,35508,2811
0100000US,,United States,0500000US47019,47019,United States - Tennessee - Carter County,Carter County,33213,1611
0100000US,,United States,0500000US47021,47021,United States - Tennessee - Cheatham County,Cheatham County,51857,2645
0100000US,,United States,0500000US47023,47023,United States - Tennessee - Chester County,Chester County,40167,5973
0100000US,,United States,0500000US47025,47025,United States - Tennessee - Claiborne County,Claiborne County,34899,1875
0100000US,,United States,0500000US47027,47027,United States - Tennessee - Clay County,Clay County,28804,3963
0100000US,,United States,0500000US47029,47029,United States - Tennessee - Cocke County,Cocke County,31187,2688
0100000US,,United States,0500000US47031,47031,United States - Tennessee - Coffee County,Coffee County,41590,1925
0100000US,,United States,0500000US47033,47033,United States - Tennessee - Crockett County,Crockett County,35464,2377
0100000US,,United States,0500000US47035,47035,United States - Tennessee - Cumberland County,Cumberland County,38576,1714
0100000US,,United States,0500000US47037,47037,United States - Tennessee - Davidson County,Davidson County,48368,869
0100000US,,United States,0500000US47039,47039,United States - Tennessee - Decatur County,Decatur County,37263,3476
0100000US,,United States,0500000US47041,47041,United States - Tennessee - DeKalb County,DeKalb County,38319,3000
0100000US,,United States,0500000US47043,47043,United States - Tennessee - Dickson County,Dickson County,44680,2703
0100000US,,United States,0500000US47045,47045,United States - Tennessee - Dyer County,Dyer County,42468,3230
0100000US,,United States,0500000US47047,47047,United States - Tennessee - Fayette County,Fayette County,54890,2367
0100000US,,United States,0500000US47049,47049,United States - Tennessee - Fentress County,Fentress County,30259,2701
0100000US,,United States,0500000US47051,47051,United States - Tennessee - Franklin County,Franklin County,42773,2204
0100000US,,United States,0500000US47053,47053,United States - Tennessee - Gibson County,Gibson County,38457,2012
0100000US,,United States,0500000US47055,47055,United States - Tennessee - Giles County,Giles County,41093,2568
0100000US,,United States,0500000US47057,47057,United States - Tennessee - Grainger County,Grainger County,35391,1853
0100000US,,United States,0500000US47059,47059,United States - Tennessee - Greene County,Greene County,35196,957
0100000US,,United States,0500000US47061,47061,United States - Tennessee - Grundy County,Grundy County,27373,2183
0100000US,,United States,0500000US47063,47063,United States - Tennessee - Hamblen County,Hamblen County,37617,2162
0100000US,,United States,0500000US47065,47065,United States - Tennessee - Hamilton County,Hamilton County,48248,1137
0100000US,,United States,0500000US47067,47067,United States - Tennessee - Hancock County,Hancock County,26898,2485
0100000US,,United States,0500000US47069,47069,United States - Tennessee - Hardeman County,Hardeman County,31801,1907
0100000US,,United States,0500000US47071,47071,United States - Tennessee - Hardin County,Hardin County,35290,2100
0100000US,,United States,0500000US47073,47073,United States - Tennessee - Hawkins County,Hawkins County,36927,1670
0100000US,,United States,0500000US47075,47075,United States - Tennessee - Haywood County,Haywood County,34182,2846
0100000US,,United States,0500000US47077,47077,United States - Tennessee - Henderson County,Henderson County,38745,3131
0100000US,,United States,0500000US47079,47079,United States - Tennessee - Henry County,Henry County,38234,1575
0100000US,,United States,0500000US47081,47081,United States - Tennessee - Hickman County,Hickman County,36334,1363
0100000US,,United States,0500000US47083,47083,United States - Tennessee - Houston County,Houston County,39401,2406
0100000US,,United States,0500000US47085,47085,United States - Tennessee - Humphreys County,Humphreys County,41949,1987
0100000US,,United States,0500000US47087,47087,United States - Tennessee - Jackson County,Jackson County,31534,2932
0100000US,,United States,0500000US47089,47089,United States - Tennessee - Jefferson County,Jefferson County,42417,2147
0100000US,,United States,0500000US47091,47091,United States - Tennessee - Johnson County,Johnson County,30763,3533
0100000US,,United States,0500000US47093,47093,United States - Tennessee - Knox County,Knox County,48701,1097
0100000US,,United States,0500000US47095,47095,United States - Tennessee - Lake County,Lake County,30086,2604
0100000US,,United States,0500000US47097,47097,United States - Tennessee - Lauderdale County,Lauderdale County,30281,1980
0100000US,,United States,0500000US47099,47099,United States - Tennessee - Lawrence County,Lawrence County,37814,1629
0100000US,,United States,0500000US47101,47101,United States - Tennessee - Lewis County,Lewis County,36621,1937
0100000US,,United States,0500000US47103,47103,United States - Tennessee - Lincoln County,Lincoln County,40389,2187
0100000US,,United States,0500000US47105,47105,United States - Tennessee - Loudon County,Loudon County,51107,2900
0100000US,,United States,0500000US47107,47107,United States - Tennessee - McMinn County,McMinn County,38535,2764
0100000US,,United States,0500000US47109,47109,United States - Tennessee - McNairy County,McNairy County,32557,1874
0100000US,,United States,0500000US47111,47111,United States - Tennessee - Macon County,Macon County,33509,2603
0100000US,,United States,0500000US47113,47113,United States - Tennessee - Madison County,Madison County,42544,1587
0100000US,,United States,0500000US47115,47115,United States - Tennessee - Marion County,Marion County,41348,2574
0100000US,,United States,0500000US47117,47117,United States - Tennessee - Marshall County,Marshall County,42661,2531
0100000US,,United States,0500000US47119,47119,United States - Tennessee - Maury County,Maury County,47692,1900
0100000US,,United States,0500000US47121,47121,United States - Tennessee - Meigs County,Meigs County,34424,3075
0100000US,,United States,0500000US47123,47123,United States - Tennessee - Monroe County,Monroe County,35291,2687
0100000US,,United States,0500000US47125,47125,United States - Tennessee - Montgomery County,Montgomery County,50344,1097
0100000US,,United States,0500000US47127,47127,United States - Tennessee - Moore County,Moore County,49427,3037
0100000US,,United States,0500000US47129,47129,United States - Tennessee - Morgan County,Morgan County,39049,3618
0100000US,,United States,0500000US47131,47131,United States - Tennessee - Obion County,Obion County,40281,1803
0100000US,,United States,0500000US47133,47133,United States - Tennessee - Overton County,Overton County,35287,1635
0100000US,,United States,0500000US47135,47135,United States - Tennessee - Perry County,Perry County,31425,3353
0100000US,,United States,0500000US47137,47137,United States - Tennessee - Pickett County,Pickett County,36773,3789
0100000US,,United States,0500000US47139,47139,United States - Tennessee - Polk County,Polk County,38925,2469
0100000US,,United States,0500000US47141,47141,United States - Tennessee - Putnam County,Putnam County,35343,2002
0100000US,,United States,0500000US47143,47143,United States - Tennessee - Rhea County,Rhea County,36146,2628
0100000US,,United States,0500000US47145,47145,United States - Tennessee - Roane County,Roane County,40854,2321
0100000US,,United States,0500000US47147,47147,United States - Tennessee - Robertson County,Robertson County,53151,2211
0100000US,,United States,0500000US47149,47149,United States - Tennessee - Rutherford County,Rutherford County,56219,1021
0100000US,,United States,0500000US47151,47151,United States - Tennessee - Scott County,Scott County,30246,3012
0100000US,,United States,0500000US47153,47153,United States - Tennessee - Sequatchie County,Sequatchie County,45408,6678
0100000US,,United States,0500000US47155,47155,United States - Tennessee - Sevier County,Sevier County,42258,1584
0100000US,,United States,0500000US47157,47157,United States - Tennessee - Shelby County,Shelby County,46224,707
0100000US,,United States,0500000US47159,47159,United States - Tennessee - Smith County,Smith County,43914,3249
0100000US,,United States,0500000US47161,47161,United States - Tennessee - Stewart County,Stewart County,42023,5798
0100000US,,United States,0500000US47163,47163,United States - Tennessee - Sullivan County,Sullivan County,40346,883
0100000US,,United States,0500000US47165,47165,United States - Tennessee - Sumner County,Sumner County,57382,1282
0100000US,,United States,0500000US47167,47167,United States - Tennessee - Tipton County,Tipton County,53669,2038
0100000US,,United States,0500000US47169,47169,United States - Tennessee - Trousdale County,Trousdale County,41029,6431
0100000US,,United States,0500000US47171,47171,United States - Tennessee - Unicoi County,Unicoi County,33210,3559
0100000US,,United States,0500000US47173,47173,United States - Tennessee - Union County,Union County,37351,2545
0100000US,,United States,0500000US47175,47175,United States - Tennessee - Van Buren County,Van Buren County,40439,3569
0100000US,,United States,0500000US47177,47177,United States - Tennessee - Warren County,Warren County,35376,1892
0100000US,,United States,0500000US47179,47179,United States - Tennessee - Washington County,Washington County,42817,1365
0100000US,,United States,0500000US47181,47181,United States - Tennessee - Wayne County,Wayne County,30701,2251
0100000US,,United States,0500000US47183,47183,United States - Tennessee - Weakley County,Weakley County,37037,1742
0100000US,,United States,0500000US47185,47185,United States - Tennessee - White County,White County,34901,2305
0100000US,,United States,0500000US47187,47187,United States - Tennessee - Williamson County,Williamson County,96565,2394
0100000US,,United States,0500000US47189,47189,United States - Tennessee - Wilson County,Wilson County,61070,1757
0100000US,,United States,0400000US48,48,United States - Texas,Texas,53207,174
0100000US,,United States,0500000US48001,48001,United States - Texas - Anderson County,Anderson County,41327,1842
0100000US,,United States,0500000US48003,48003,United States - Texas - Andrews County,Andrews County,70423,6038
0100000US,,United States,0500000US48005,48005,United States - Texas - Angelina County,Angelina County,44223,1611
0100000US,,United States,0500000US48007,48007,United States - Texas - Aransas County,Aransas County,41690,3678
0100000US,,United States,0500000US48009,48009,United States - Texas - Archer County,Archer County,60275,5182
0100000US,,United States,0500000US48011,48011,United States - Texas - Armstrong County,Armstrong County,59737,4968
0100000US,,United States,0500000US48013,48013,United States - Texas - Atascosa County,Atascosa County,52192,3005
0100000US,,United States,0500000US48015,48015,United States - Texas - Austin County,Austin County,53687,3810
0100000US,,United States,0500000US48017,48017,United States - Texas - Bailey County,Bailey County,37397,8652
0100000US,,United States,0500000US48019,48019,United States - Texas - Bandera County,Bandera County,49863,7193
0100000US,,United States,0500000US48021,48021,United States - Texas - Bastrop County,Bastrop County,54821,2362
0100000US,,United States,0500000US48023,48023,United States - Texas - Baylor County,Baylor County,36373,7151
0100000US,,United States,0500000US48025,48025,United States - Texas - Bee County,Bee County,42302,3403
0100000US,,United States,0500000US48027,48027,United States - Texas - Bell County,Bell County,50550,821
0100000US,,United States,0500000US48029,48029,United States - Texas - Bexar County,Bexar County,51150,405
0100000US,,United States,0500000US48031,48031,United States - Texas - Blanco County,Blanco County,55504,4992
0100000US,,United States,0500000US48033,48033,United States - Texas - Borden County,Borden County,73750,8208
0100000US,,United States,0500000US48035,48035,United States - Texas - Bosque County,Bosque County,44674,3329
0100000US,,United States,0500000US48037,48037,United States - Texas - Bowie County,Bowie County,42670,1701
0100000US,,United States,0500000US48039,48039,United States - Texas - Brazoria County,Brazoria County,69749,2073
0100000US,,United States,0500000US48041,48041,United States - Texas - Brazos County,Brazos County,39808,1299
0100000US,,United States,0500000US48043,48043,United States - Texas - Brewster County,Brewster County,38395,5230
0100000US,,United States,0500000US48045,48045,United States - Texas - Briscoe County,Briscoe County,38603,7119
0100000US,,United States,0500000US48047,48047,United States - Texas - Brooks County,Brooks County,22741,3037
0100000US,,United States,0500000US48049,48049,United States - Texas - Brown County,Brown County,41962,2246
0100000US,,United States,0500000US48051,48051,United States - Texas - Burleson County,Burleson County,51821,4534
0100000US,,United States,0500000US48053,48053,United States - Texas - Burnet County,Burnet County,49732,3192
0100000US,,United States,0500000US48055,48055,United States - Texas - Caldwell County,Caldwell County,47233,2036
0100000US,,United States,0500000US48057,48057,United States - Texas - Calhoun County,Calhoun County,51078,5676
0100000US,,United States,0500000US48059,48059,United States - Texas - Callahan County,Callahan County,40981,3389
0100000US,,United States,0500000US48061,48061,United States - Texas - Cameron County,Cameron County,33266,884
0100000US,,United States,0500000US48063,48063,United States - Texas - Camp County,Camp County,37851,3394
0100000US,,United States,0500000US48065,48065,United States - Texas - Carson County,Carson County,66023,7713
0100000US,,United States,0500000US48067,48067,United States - Texas - Cass County,Cass County,37352,2430
0100000US,,United States,0500000US48069,48069,United States - Texas - Castro County,Castro County,39459,3380
0100000US,,United States,0500000US48071,48071,United States - Texas - Chambers County,Chambers County,70544,6404
0100000US,,United States,0500000US48073,48073,United States - Texas - Cherokee County,Cherokee County,39595,1845
0100000US,,United States,0500000US48075,48075,United States - Texas - Childress County,Childress County,36633,8958
0100000US,,United States,0500000US48077,48077,United States - Texas - Clay County,Clay County,48297,3407
0100000US,,United States,0500000US48079,48079,United States - Texas - Cochran County,Cochran County,39113,3514
0100000US,,United States,0500000US48081,48081,United States - Texas - Coke County,Coke County,42467,5324
0100000US,,United States,0500000US48083,48083,United States - Texas - Coleman County,Coleman County,35156,4158
0100000US,,United States,0500000US48085,48085,United States - Texas - Collin County,Collin County,84735,1217
0100000US,,United States,0500000US48087,48087,United States - Texas - Collingsworth County,Collingsworth County,39743,7242
0100000US,,United States,0500000US48089,48089,United States - Texas - Colorado County,Colorado County,46618,2516
0100000US,,United States,0500000US48091,48091,United States - Texas - Comal County,Comal County,65833,3291
0100000US,,United States,0500000US48093,48093,United States - Texas - Comanche County,Comanche County,37470,2513
0100000US,,United States,0500000US48095,48095,United States - Texas - Concho County,Concho County,48368,5302
0100000US,,United States,0500000US48097,48097,United States - Texas - Cooke County,Cooke County,52406,3128
0100000US,,United States,0500000US48099,48099,United States - Texas - Coryell County,Coryell County,49340,1526
0100000US,,United States,0500000US48101,48101,United States - Texas - Cottle County,Cottle County,34955,3894
0100000US,,United States,0500000US48103,48103,United States - Texas - Crane County,Crane County,58333,6374
0100000US,,United States,0500000US48105,48105,United States - Texas - Crockett County,Crockett County,53678,8534
0100000US,,United States,0500000US48107,48107,United States - Texas - Crosby County,Crosby County,37434,2321
0100000US,,United States,0500000US48109,48109,United States - Texas - Culberson County,Culberson County,35000,5602
0100000US,,United States,0500000US48111,48111,United States - Texas - Dallam County,Dallam County,41345,3462
0100000US,,United States,0500000US48113,48113,United States - Texas - Dallas County,Dallas County,50270,333
0100000US,,United States,0500000US48115,48115,United States - Texas - Dawson County,Dawson County,41095,2591
0100000US,,United States,0500000US48117,48117,United States - Texas - Deaf Smith County,Deaf Smith County,43373,3130
0100000US,,United States,0500000US48119,48119,United States - Texas - Delta County,Delta County,42432,4872
0100000US,,United States,0500000US48121,48121,United States - Texas - Denton County,Denton County,75050,1057
0100000US,,United States,0500000US48123,48123,United States - Texas - DeWitt County,DeWitt County,49736,5142
0100000US,,United States,0500000US48125,48125,United States - Texas - Dickens County,Dickens County,39700,4253
0100000US,,United States,0500000US48127,48127,United States - Texas - Dimmit County,Dimmit County,36825,5948
0100000US,,United States,0500000US48129,48129,United States - Texas - Donley County,Donley County,36681,4127
0100000US,,United States,0500000US48131,48131,United States - Texas - Duval County,Duval County,33939,5080
0100000US,,United States,0500000US48133,48133,United States - Texas - Eastland County,Eastland County,34888,3563
0100000US,,United States,0500000US48135,48135,United States - Texas - Ector County,Ector County,57150,2189
0100000US,,United States,0500000US48137,48137,United States - Texas - Edwards County,Edwards County,41813,16850
0100000US,,United States,0500000US48139,48139,United States - Texas - Ellis County,Ellis County,62465,2002
0100000US,,United States,0500000US48141,48141,United States - Texas - El Paso County,El Paso County,41637,545
0100000US,,United States,0500000US48143,48143,United States - Texas - Erath County,Erath County,41416,1503
0100000US,,United States,0500000US48145,48145,United States - Texas - Falls County,Falls County,36079,2516
0100000US,,United States,0500000US48147,48147,United States - Texas - Fannin County,Fannin County,44071,2934
0100000US,,United States,0500000US48149,48149,United States - Texas - Fayette County,Fayette County,47808,4108
0100000US,,United States,0500000US48151,48151,United States - Texas - Fisher County,Fisher County,41406,2956
0100000US,,United States,0500000US48153,48153,United States - Texas - Floyd County,Floyd County,41026,4376
0100000US,,United States,0500000US48155,48155,United States - Texas - Foard County,Foard County,36477,7406
0100000US,,United States,0500000US48157,48157,United States - Texas - Fort Bend County,Fort Bend County,89152,1584
0100000US,,United States,0500000US48159,48159,United States - Texas - Franklin County,Franklin County,41537,5744
0100000US,,United States,0500000US48161,48161,United States - Texas - Freestone County,Freestone County,44301,3918
0100000US,,United States,0500000US48163,48163,United States - Texas - Frio County,Frio County,36404,4068
0100000US,,United States,0500000US48165,48165,United States - Texas - Gaines County,Gaines County,57635,6294
0100000US,,United States,0500000US48167,48167,United States - Texas - Galveston County,Galveston County,62313,1675
0100000US,,United States,0500000US48169,48169,United States - Texas - Garza County,Garza County,48508,5305
0100000US,,United States,0500000US48171,48171,United States - Texas - Gillespie County,Gillespie County,54859,3635
0100000US,,United States,0500000US48173,48173,United States - Texas - Glasscock County,Glasscock County,67303,17246
0100000US,,United States,0500000US48175,48175,United States - Texas - Goliad County,Goliad County,51226,3258
0100000US,,United States,0500000US48177,48177,United States - Texas - Gonzales County,Gonzales County,42983,2287
0100000US,,United States,0500000US48179,48179,United States - Texas - Gray County,Gray County,43288,2693
0100000US,,United States,0500000US48181,48181,United States - Texas - Grayson County,Grayson County,47952,1896
0100000US,,United States,0500000US48183,48183,United States - Texas - Gregg County,Gregg County,47639,1690
0100000US,,United States,0500000US48185,48185,United States - Texas - Grimes County,Grimes County,46195,2338
0100000US,,United States,0500000US48187,48187,United States - Texas - Guadalupe County,Guadalupe County,62420,1828
0100000US,,United States,0500000US48189,48189,United States - Texas - Hale County,Hale County,43375,2063
0100000US,,United States,0500000US48191,48191,United States - Texas - Hall County,Hall County,30950,4283
0100000US,,United States,0500000US48193,48193,United States - Texas - Hamilton County,Hamilton County,42432,5528
0100000US,,United States,0500000US48195,48195,United States - Texas - Hansford County,Hansford County,44219,6188
0100000US,,United States,0500000US48197,48197,United States - Texas - Hardeman County,Hardeman County,37174,4799
0100000US,,United States,0500000US48199,48199,United States - Texas - Hardin County,Hardin County,52614,2456
0100000US,,United States,0500000US48201,48201,United States - Texas - Harris County,Harris County,54457,400
0100000US,,United States,0500000US48203,48203,United States - Texas - Harrison County,Harrison County,45974,2696
0100000US,,United States,0500000US48205,48205,United States - Texas - Hartley County,Hartley County,63004,4591
0100000US,,United States,0500000US48207,48207,United States - Texas - Haskell County,Haskell County,39850,6568
0100000US,,United States,0500000US48209,48209,United States - Texas - Hays County,Hays County,58583,2124
0100000US,,United States,0500000US48211,48211,United States - Texas - Hemphill County,Hemphill County,62813,4638
0100000US,,United States,0500000US48213,48213,United States - Texas - Henderson County,Henderson County,41607,1330
0100000US,,United States,0500000US48215,48215,United States - Texas - Hidalgo County,Hidalgo County,34782,734
0100000US,,United States,0500000US48217,48217,United States - Texas - Hill County,Hill County,41382,1897
0100000US,,United States,0500000US48219,48219,United States - Texas - Hockley County,Hockley County,50665,2310
0100000US,,United States,0500000US48221,48221,United States - Texas - Hood County,Hood County,56100,2659
0100000US,,United States,0500000US48223,48223,United States - Texas - Hopkins County,Hopkins County,44396,2791
0100000US,,United States,0500000US48225,48225,United States - Texas - Houston County,Houston County,32698,2434
0100000US,,United States,0500000US48227,48227,United States - Texas - Howard County,Howard County,49575,2957
0100000US,,United States,0500000US48229,48229,United States - Texas - Hudspeth County,Hudspeth County,26384,2873
0100000US,,United States,0500000US48231,48231,United States - Texas - Hunt County,Hunt County,45197,1896
0100000US,,United States,0500000US48233,48233,United States - Texas - Hutchinson County,Hutchinson County,49353,3242
0100000US,,United States,0500000US48235,48235,United States - Texas - Irion County,Irion County,58500,7101
0100000US,,United States,0500000US48237,48237,United States - Texas - Jack County,Jack County,50324,7203
0100000US,,United States,0500000US48239,48239,United States - Texas - Jackson County,Jackson County,54926,4976
0100000US,,United States,0500000US48241,48241,United States - Texas - Jasper County,Jasper County,40820,3325
0100000US,,United States,0500000US48243,48243,United States - Texas - Jeff Davis County,Jeff Davis County,50165,6378
0100000US,,United States,0500000US48245,48245,United States - Texas - Jefferson County,Jefferson County,43540,1070
0100000US,,United States,0500000US48247,48247,United States - Texas - Jim Hogg County,Jim Hogg County,35521,5606
0100000US,,United States,0500000US48249,48249,United States - Texas - Jim Wells County,Jim Wells County,42986,4198
0100000US,,United States,0500000US48251,48251,United States - Texas - Johnson County,Johnson County,58135,1678
0100000US,,United States,0500000US48253,48253,United States - Texas - Jones County,Jones County,43897,5136
0100000US,,United States,0500000US48255,48255,United States - Texas - Karnes County,Karnes County,45502,4170
0100000US,,United States,0500000US48257,48257,United States - Texas - Kaufman County,Kaufman County,60391,2724
0100000US,,United States,0500000US48259,48259,United States - Texas - Kendall County,Kendall County,73240,5878
0100000US,,United States,0500000US48261,48261,United States - Texas - Kenedy County,Kenedy County,36438,10695
0100000US,,United States,0500000US48263,48263,United States - Texas - Kent County,Kent County,47024,8739
0100000US,,United States,0500000US48265,48265,United States - Texas - Kerr County,Kerr County,43810,2789
0100000US,,United States,0500000US48267,48267,United States - Texas - Kimble County,Kimble County,40125,6143
0100000US,,United States,0500000US48269,48269,United States - Texas - King County,King County,63250,21355
0100000US,,United States,0500000US48271,48271,United States - Texas - Kinney County,Kinney County,38281,7317
