GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,MOE
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographical Area,Geographical Area,Median,Margin of Error
0100000US,,United States,0500000US26107,26107,United States - Michigan - Mecosta County,Mecosta County,36085,1886
0100000US,,United States,0500000US26109,26109,United States - Michigan - Menominee County,Menominee County,41808,2833
0100000US,,United States,0500000US26111,26111,United States - Michigan - Midland County,Midland County,48911,2513
0100000US,,United States,0500000US26115,26115,United States - Michigan - Monroe County,Monroe County,55922,1769
0100000US,,United States,0500000US26117,26117,United States - Michigan - Montcalm County,Montcalm County,39766,1561
0100000US,,United States,0500000US26121,26121,United States - Michigan - Muskegon County,Muskegon County,41984,1227
0100000US,,United States,0500000US26123,26123,United States - Michigan - Newaygo County,Newaygo County,42818,2031
0100000US,,United States,0500000US26125,26125,United States - Michigan - Oakland County,Oakland County,67619,858
0100000US,,United States,0500000US26127,26127,United States - Michigan - Oceana County,Oceana County,38295,1830
0100000US,,United States,0500000US26129,26129,United States - Michigan - Ogemaw County,Ogemaw County,33980,1914
0100000US,,United States,0500000US26133,26133,United States - Michigan - Osceola County,Osceola County,36731,2088
0100000US,,United States,0500000US26137,26137,United States - Michigan - Otsego County,Otsego County,43486,2915
0100000US,,United States,0500000US26139,26139,United States - Michigan - Ottawa County,Ottawa County,57536,1447
0100000US,,United States,0500000US26143,26143,United States - Michigan - Roscommon County,Roscommon County,30947,2137
0100000US,,United States,0500000US26145,26145,United States - Michigan - Saginaw County,Saginaw County,42074,1149
0100000US,,United States,0500000US26147,26147,United States - Michigan - St. Clair County,St. Clair County,50419,1363
0100000US,,United States,0500000US26149,26149,United States - Michigan - St. Joseph County,St. Joseph County,41839,1942
0100000US,,United States,0500000US26151,26151,United States - Michigan - Sanilac County,Sanilac County,40639,1328
0100000US,,United States,0500000US26155,26155,United States - Michigan - Shiawassee County,Shiawassee County,45330,1602
0100000US,,United States,0500000US26157,26157,United States - Michigan - Tuscola County,Tuscola County,42344,1556
0100000US,,United States,0500000US26159,26159,United States - Michigan - Van Buren County,Van Buren County,43067,1888
0100000US,,United States,0500000US26161,26161,United States - Michigan - Washtenaw County,Washtenaw County,59887,1399
0100000US,,United States,0500000US26163,26163,United States - Michigan - Wayne County,Wayne County,43232,509
0100000US,,United States,0500000US26165,26165,United States - Michigan - Wexford County,Wexford County,38687,1612
0100000US,,United States,0400000US27,27,United States - Minnesota,Minnesota,55616,291
0100000US,,United States,0500000US27003,27003,United States - Minnesota - Anoka County,Anoka County,67275,1109
0100000US,,United States,0500000US27005,27005,United States - Minnesota - Becker County,Becker County,44005,1773
0100000US,,United States,0500000US27007,27007,United States - Minnesota - Beltrami County,Beltrami County,42337,2259
0100000US,,United States,0500000US27009,27009,United States - Minnesota - Benton County,Benton County,51533,3234
0100000US,,United States,0500000US27013,27013,United States - Minnesota - Blue Earth County,Blue Earth County,47744,2563
0100000US,,United States,0500000US27015,27015,United States - Minnesota - Brown County,Brown County,48697,3002
0100000US,,United States,0500000US27017,27017,United States - Minnesota - Carlton County,Carlton County,49792,2591
0100000US,,United States,0500000US27019,27019,United States - Minnesota - Carver County,Carver County,78035,3013
0100000US,,United States,0500000US27021,27021,United States - Minnesota - Cass County,Cass County,40107,2493
0100000US,,United States,0500000US27025,27025,United States - Minnesota - Chisago County,Chisago County,64172,3455
0100000US,,United States,0500000US27027,27027,United States - Minnesota - Clay County,Clay County,47461,2627
0100000US,,United States,0500000US27035,27035,United States - Minnesota - Crow Wing County,Crow Wing County,42763,1660
0100000US,,United States,0500000US27037,27037,United States - Minnesota - Dakota County,Dakota County,72393,1201
0100000US,,United States,0500000US27041,27041,United States - Minnesota - Douglas County,Douglas County,43002,2487
0100000US,,United States,0500000US27045,27045,United States - Minnesota - Fillmore County,Fillmore County,43405,1757
0100000US,,United States,0500000US27047,27047,United States - Minnesota - Freeborn County,Freeborn County,41917,2667
0100000US,,United States,0500000US27049,27049,United States - Minnesota - Goodhue County,Goodhue County,55098,2487
0100000US,,United States,0500000US27053,27053,United States - Minnesota - Hennepin County,Hennepin County,60115,665
0100000US,,United States,0500000US27059,27059,United States - Minnesota - Isanti County,Isanti County,57199,3034
0100000US,,United States,0500000US27061,27061,United States - Minnesota - Itasca County,Itasca County,42413,1888
0100000US,,United States,0500000US27067,27067,United States - Minnesota - Kandiyohi County,Kandiyohi County,47888,2211
0100000US,,United States,0500000US27079,27079,United States - Minnesota - Le Sueur County,Le Sueur County,55587,3558
0100000US,,United States,0500000US27083,27083,United States - Minnesota - Lyon County,Lyon County,45043,3384
0100000US,,United States,0500000US27085,27085,United States - Minnesota - McLeod County,McLeod County,55480,2516
0100000US,,United States,0500000US27091,27091,United States - Minnesota - Martin County,Martin County,42654,2796
0100000US,,United States,0500000US27093,27093,United States - Minnesota - Meeker County,Meeker County,49918,2926
0100000US,,United States,0500000US27095,27095,United States - Minnesota - Mille Lacs County,Mille Lacs County,45163,2805
0100000US,,United States,0500000US27097,27097,United States - Minnesota - Morrison County,Morrison County,48329,1764
0100000US,,United States,0500000US27099,27099,United States - Minnesota - Mower County,Mower County,43979,2099
0100000US,,United States,0500000US27103,27103,United States - Minnesota - Nicollet County,Nicollet County,54689,3050
0100000US,,United States,0500000US27105,27105,United States - Minnesota - Nobles County,Nobles County,37129,5492
0100000US,,United States,0500000US27109,27109,United States - Minnesota - Olmsted County,Olmsted County,61863,1838
0100000US,,United States,0500000US27111,27111,United States - Minnesota - Otter Tail County,Otter Tail County,40864,1229
0100000US,,United States,0500000US27115,27115,United States - Minnesota - Pine County,Pine County,44178,2327
0100000US,,United States,0500000US27119,27119,United States - Minnesota - Polk County,Polk County,43610,2231
0100000US,,United States,0500000US27123,27123,United States - Minnesota - Ramsey County,Ramsey County,51862,875
0100000US,,United States,0500000US27131,27131,United States - Minnesota - Rice County,Rice County,55747,1855
0100000US,,United States,0500000US27137,27137,United States - Minnesota - St. Louis County,St. Louis County,43110,1133
0100000US,,United States,0500000US27139,27139,United States - Minnesota - Scott County,Scott County,80968,1986
0100000US,,United States,0500000US27141,27141,United States - Minnesota - Sherburne County,Sherburne County,67428,2525
0100000US,,United States,0500000US27145,27145,United States - Minnesota - Stearns County,Stearns County,50800,1874
0100000US,,United States,0500000US27147,27147,United States - Minnesota - Steele County,Steele County,52785,2494
0100000US,,United States,0500000US27153,27153,United States - Minnesota - Todd County,Todd County,40938,2344
0100000US,,United States,0500000US27157,27157,United States - Minnesota - Wabasha County,Wabasha County,53351,2297
0100000US,,United States,0500000US27163,27163,United States - Minnesota - Washington County,Washington County,78067,1344
0100000US,,United States,0500000US27169,27169,United States - Minnesota - Winona County,Winona County,42827,1497
0100000US,,United States,0500000US27171,27171,United States - Minnesota - Wright County,Wright County,65419,1640
0100000US,,United States,0400000US28,28,United States - Mississippi,Mississippi,35632,365
0100000US,,United States,0500000US28001,28001,United States - Mississippi - Adams County,Adams County,27986,3260
0100000US,,United States,0500000US28003,28003,United States - Mississippi - Alcorn County,Alcorn County,32782,2462
0100000US,,United States,0500000US28011,28011,United States - Mississippi - Bolivar County,Bolivar County,23711,1854
0100000US,,United States,0500000US28025,28025,United States - Mississippi - Clay County,Clay County,30034,3031
0100000US,,United States,0500000US28027,28027,United States - Mississippi - Coahoma County,Coahoma County,25165,3243
0100000US,,United States,0500000US28029,28029,United States - Mississippi - Copiah County,Copiah County,33410,1960
0100000US,,United States,0500000US28031,28031,United States - Mississippi - Covington County,Covington County,33230,5466
0100000US,,United States,0500000US28033,28033,United States - Mississippi - DeSoto County,DeSoto County,55597,2071
0100000US,,United States,0500000US28035,28035,United States - Mississippi - Forrest County,Forrest County,32393,1911
0100000US,,United States,0500000US28039,28039,United States - Mississippi - George County,George County,47106,4073
0100000US,,United States,0500000US28043,28043,United States - Mississippi - Grenada County,Grenada County,31255,4431
0100000US,,United States,0500000US28045,28045,United States - Mississippi - Hancock County,Hancock County,41182,3794
0100000US,,United States,0500000US28047,28047,United States - Mississippi - Harrison County,Harrison County,43654,1727
0100000US,,United States,0500000US28049,28049,United States - Mississippi - Hinds County,Hinds County,37728,1304
0100000US,,United States,0500000US28051,28051,United States - Mississippi - Holmes County,Holmes County,22067,2758
0100000US,,United States,0500000US28057,28057,United States - Mississippi - Itawamba County,Itawamba County,37651,4229
0100000US,,United States,0500000US28059,28059,United States - Mississippi - Jackson County,Jackson County,44185,1676
0100000US,,United States,0500000US28067,28067,United States - Mississippi - Jones County,Jones County,33290,1777
0100000US,,United States,0500000US28071,28071,United States - Mississippi - Lafayette County,Lafayette County,38688,2878
0100000US,,United States,0500000US28073,28073,United States - Mississippi - Lamar County,Lamar County,46528,2683
